wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec
334.500000;0.297110;0.295766;0.295738;0.293651;0.293384;0.292862;0.291483;0.290304;0.289560;0.288322;0.288337;0.287328;0.286145;0.285537;0.284205;0.284030;0.283288;0.282741;0.282492;0.281090;0.280692;0.280031;0.279818;0.278637;0.278004;0.277594;0.277371;0.277188;0.276790;0.275862;0.274914;0.274578;0.274998;0.274101;0.273558;0.272645;0.272573;0.272895;0.270918;0.271995;0.270564;0.269782;0.270383;0.269330;0.269658;0.268776;0.268910;0.268407;0.267919;0.267518;0.267196;0.266653;0.266595;0.265959;0.265377;0.264725;0.265142;0.264502;0.264623;0.264055;0.263793
335.000000;0.295729;0.294656;0.293540;0.292678;0.291967;0.291135;0.289847;0.288799;0.288602;0.287746;0.287357;0.285395;0.284639;0.284512;0.283221;0.283105;0.282719;0.282111;0.281506;0.280248;0.280265;0.279414;0.279148;0.277539;0.277652;0.277203;0.276843;0.276753;0.275731;0.275253;0.274941;0.274178;0.274386;0.273646;0.273120;0.272656;0.271909;0.272879;0.270520;0.271683;0.270089;0.269749;0.270266;0.269720;0.269263;0.268822;0.268645;0.267958;0.267737;0.267541;0.266801;0.266396;0.266427;0.265983;0.265720;0.264901;0.265181;0.264431;0.264394;0.264157;0.264217
335.500000;0.294341;0.293723;0.292136;0.291569;0.290706;0.289467;0.288906;0.287940;0.287505;0.286816;0.285450;0.284737;0.283770;0.283567;0.282621;0.282205;0.281299;0.280990;0.280431;0.279582;0.279449;0.278266;0.277942;0.277844;0.276929;0.276530;0.276408;0.276080;0.274868;0.275068;0.275422;0.274322;0.274277;0.272627;0.272990;0.272392;0.271689;0.272187;0.271131;0.271020;0.269756;0.270202;0.268787;0.269900;0.268865;0.268969;0.268266;0.267632;0.267990;0.267615;0.266091;0.266519;0.266093;0.266182;0.265383;0.265388;0.264508;0.264856;0.264797;0.263854;0.264072
336.000000;0.292215;0.291669;0.289948;0.289609;0.288509;0.287727;0.286945;0.286075;0.285539;0.284539;0.283655;0.283577;0.282886;0.282371;0.281243;0.280618;0.279727;0.279073;0.279227;0.278473;0.277648;0.276647;0.276492;0.277252;0.275399;0.275200;0.275456;0.274742;0.273931;0.274300;0.274298;0.273364;0.273340;0.271331;0.272326;0.271588;0.271194;0.270977;0.270725;0.269679;0.269499;0.270136;0.268032;0.269015;0.268366;0.268343;0.267901;0.267153;0.267248;0.267109;0.265678;0.266104;0.265562;0.265666;0.264767;0.265237;0.264226;0.264442;0.264581;0.263341;0.263871
336.500000;0.289406;0.288707;0.287042;0.286960;0.285727;0.285707;0.284145;0.283335;0.283184;0.281753;0.282127;0.281604;0.281497;0.280779;0.279117;0.278646;0.278347;0.277025;0.277759;0.277038;0.275520;0.274990;0.275165;0.275391;0.273771;0.273601;0.273998;0.273302;0.272827;0.272965;0.272064;0.271668;0.271793;0.270403;0.271091;0.270513;0.270270;0.269764;0.269334;0.268367;0.269137;0.269321;0.268106;0.267653;0.267748;0.267395;0.267421;0.266702;0.265883;0.266069;0.265617;0.265371;0.264975;0.264707;0.264195;0.264567;0.264253;0.263501;0.263796;0.262966;0.263749
337.000000;0.286562;0.286124;0.284795;0.284370;0.283695;0.283232;0.282087;0.281230;0.281637;0.280350;0.280182;0.279813;0.279462;0.278818;0.277232;0.277234;0.276979;0.275943;0.275898;0.275847;0.274419;0.273798;0.274181;0.273643;0.273294;0.272550;0.272548;0.272757;0.271674;0.271873;0.271007;0.271046;0.271003;0.270373;0.269930;0.269720;0.269281;0.269092;0.268605;0.268270;0.268423;0.268228;0.267454;0.267222;0.267063;0.267326;0.266566;0.266661;0.265555;0.265081;0.265447;0.265280;0.264537;0.264378;0.263781;0.264278;0.263586;0.263468;0.263494;0.262986;0.263420
337.500000;0.283307;0.283024;0.282403;0.281204;0.281336;0.280190;0.279542;0.279013;0.279720;0.278831;0.277402;0.277513;0.276816;0.276255;0.275270;0.275209;0.274706;0.274517;0.273588;0.273844;0.273030;0.272160;0.272645;0.271790;0.272363;0.271268;0.270905;0.271345;0.270401;0.270438;0.269910;0.270449;0.270106;0.269512;0.268590;0.268600;0.267951;0.268105;0.267564;0.267868;0.267166;0.266752;0.266381;0.266346;0.266102;0.266419;0.265481;0.265803;0.265186;0.264059;0.264624;0.264521;0.263900;0.263827;0.263273;0.263831;0.262601;0.262998;0.262843;0.262495;0.262427
338.000000;0.279238;0.278645;0.278825;0.277055;0.277508;0.276607;0.275418;0.275711;0.276233;0.275534;0.273844;0.273984;0.273598;0.273052;0.272718;0.271654;0.271189;0.271567;0.270869;0.270386;0.270070;0.269350;0.269960;0.269345;0.269470;0.268937;0.268746;0.267937;0.268719;0.268077;0.267370;0.268417;0.268072;0.266685;0.266703;0.266565;0.265971;0.266122;0.265243;0.265803;0.265317;0.264779;0.265272;0.263940;0.264628;0.263519;0.264227;0.263419;0.263525;0.262781;0.262959;0.262160;0.262681;0.262236;0.262336;0.262551;0.261732;0.261001;0.261215;0.260827;0.260689
338.500000;0.274815;0.274420;0.274413;0.273225;0.273039;0.272819;0.271394;0.271833;0.272029;0.271417;0.270419;0.269967;0.269788;0.269853;0.269780;0.268096;0.268037;0.268333;0.267959;0.267204;0.266707;0.266304;0.267200;0.266650;0.265885;0.266085;0.266144;0.265243;0.266048;0.265487;0.264670;0.265128;0.265492;0.264110;0.264447;0.264100;0.263547;0.264087;0.263014;0.263492;0.263110;0.262709;0.263077;0.262022;0.262618;0.261312;0.262345;0.261394;0.261402;0.261331;0.261158;0.260118;0.260929;0.260585;0.260797;0.260758;0.260336;0.259447;0.260101;0.258912;0.259136
339.000000;0.270381;0.270625;0.269870;0.269758;0.268699;0.269062;0.268154;0.267817;0.267914;0.267378;0.267191;0.266206;0.265914;0.266871;0.266535;0.265239;0.265576;0.265272;0.264911;0.264743;0.263822;0.263519;0.264652;0.263831;0.262758;0.263280;0.263467;0.263649;0.262879;0.263149;0.262479;0.261849;0.262851;0.262487;0.262124;0.261581;0.261124;0.262287;0.261249;0.261445;0.260917;0.260826;0.260299;0.260846;0.260411;0.260423;0.260159;0.260187;0.259575;0.259802;0.259550;0.259045;0.259107;0.259194;0.258881;0.258837;0.258526;0.258767;0.259501;0.257419;0.258096
339.500000;0.266027;0.266188;0.265821;0.265391;0.264788;0.265354;0.264963;0.263803;0.264211;0.263758;0.263368;0.263058;0.262840;0.263746;0.262899;0.262542;0.262648;0.261795;0.261636;0.261911;0.261485;0.260776;0.261625;0.260761;0.260511;0.260794;0.261187;0.260948;0.260558;0.261041;0.260414;0.260260;0.260275;0.260572;0.260004;0.259096;0.259184;0.260143;0.259085;0.258971;0.259085;0.259103;0.258841;0.258694;0.258548;0.258980;0.258659;0.258550;0.258262;0.258201;0.257897;0.257905;0.257865;0.257513;0.257143;0.257053;0.257203;0.257504;0.257811;0.256383;0.257127
340.000000;0.261763;0.261243;0.261254;0.260635;0.260799;0.261259;0.261148;0.259940;0.260375;0.260207;0.259205;0.259664;0.259746;0.259977;0.259333;0.259238;0.259065;0.258191;0.258460;0.258637;0.258670;0.257789;0.258078;0.257955;0.258176;0.257948;0.258741;0.257840;0.258321;0.258504;0.257964;0.258694;0.257836;0.258108;0.257787;0.256717;0.257304;0.257637;0.256724;0.256571;0.257109;0.256729;0.257426;0.256328;0.256488;0.256748;0.257149;0.256483;0.256547;0.256145;0.255691;0.256240;0.256520;0.255649;0.255650;0.255416;0.255995;0.255527;0.255530;0.255000;0.255859
340.500000;0.257407;0.256382;0.255509;0.256296;0.256253;0.256489;0.256422;0.256231;0.255942;0.256210;0.255278;0.255333;0.255706;0.255485;0.256148;0.254963;0.255138;0.254903;0.255591;0.255346;0.254653;0.254519;0.254441;0.255720;0.254887;0.254254;0.255505;0.255492;0.255131;0.255065;0.254941;0.255251;0.255461;0.255286;0.255090;0.254415;0.254968;0.254999;0.254541;0.254790;0.254535;0.253378;0.254437;0.254823;0.253781;0.254282;0.254747;0.254397;0.253770;0.253505;0.252851;0.253982;0.254307;0.253851;0.254125;0.253756;0.254225;0.253282;0.253645;0.252676;0.254085
341.000000;0.252407;0.251954;0.250974;0.251786;0.251813;0.251793;0.251482;0.252309;0.251797;0.251719;0.251746;0.251425;0.251716;0.251548;0.252582;0.250769;0.251307;0.251683;0.252416;0.252482;0.250944;0.251709;0.251628;0.252975;0.251844;0.251005;0.252058;0.252561;0.251984;0.251634;0.252215;0.251776;0.252767;0.252214;0.252055;0.251914;0.252606;0.252411;0.251969;0.252739;0.252193;0.251099;0.251539;0.252837;0.251661;0.252115;0.252293;0.252173;0.251462;0.251378;0.250838;0.251361;0.251996;0.251879;0.252019;0.251763;0.252080;0.251038;0.251717;0.250502;0.251945
341.500000;0.246843;0.247788;0.247763;0.246991;0.247746;0.247471;0.246897;0.248022;0.248045;0.247069;0.248260;0.248178;0.248034;0.248326;0.248331;0.247255;0.247730;0.248219;0.248519;0.249612;0.248002;0.249095;0.249332;0.249332;0.249218;0.248468;0.248827;0.248777;0.249246;0.248696;0.249846;0.249289;0.249722;0.249098;0.249039;0.249168;0.250188;0.249818;0.248952;0.249949;0.250078;0.249954;0.249488;0.249914;0.250091;0.250154;0.250052;0.249796;0.249897;0.249761;0.249703;0.248854;0.249897;0.249798;0.249377;0.249440;0.249814;0.248974;0.249503;0.248897;0.249647
342.000000;0.241543;0.243136;0.242909;0.242542;0.243570;0.243057;0.242757;0.243515;0.243652;0.242845;0.244028;0.244150;0.243692;0.244430;0.243874;0.244070;0.244164;0.244316;0.243974;0.245439;0.244593;0.245229;0.245816;0.245509;0.245632;0.245385;0.245738;0.245569;0.246115;0.245905;0.246769;0.246928;0.246711;0.246199;0.246429;0.246428;0.247001;0.246898;0.246191;0.246798;0.247019;0.247310;0.247233;0.247125;0.247316;0.247606;0.247277;0.247456;0.247476;0.247205;0.247590;0.247020;0.247469;0.247996;0.246947;0.247151;0.247535;0.247131;0.247292;0.247105;0.247373
342.500000;0.236860;0.237757;0.237264;0.238092;0.239039;0.238576;0.238529;0.238867;0.238869;0.238985;0.239391;0.239519;0.239096;0.239954;0.239902;0.240394;0.240498;0.240368;0.239677;0.240922;0.240802;0.241066;0.241383;0.241800;0.241718;0.241942;0.242502;0.242780;0.242677;0.243087;0.243241;0.243888;0.243546;0.243297;0.243826;0.243793;0.243460;0.243727;0.243803;0.243833;0.243460;0.243725;0.244384;0.244530;0.243998;0.244512;0.244263;0.245107;0.244481;0.244319;0.244559;0.245154;0.245028;0.245558;0.244719;0.244892;0.245148;0.245064;0.245208;0.244889;0.245158
343.000000;0.232692;0.232018;0.232958;0.233174;0.234213;0.234242;0.233787;0.234253;0.234476;0.235152;0.235163;0.235213;0.235128;0.235741;0.236771;0.235816;0.236758;0.236883;0.236527;0.237571;0.237274;0.238127;0.237364;0.238308;0.238647;0.238846;0.238900;0.239675;0.239458;0.240147;0.240063;0.239979;0.240075;0.240151;0.240725;0.241191;0.240412;0.240629;0.241488;0.241435;0.240512;0.240995;0.241154;0.241798;0.241627;0.241441;0.241697;0.242573;0.242007;0.242312;0.241639;0.242379;0.243060;0.241754;0.242411;0.242520;0.242604;0.242401;0.243219;0.242480;0.242997
343.500000;0.228202;0.227231;0.228770;0.228736;0.229588;0.229757;0.229529;0.230223;0.230370;0.231211;0.231442;0.231338;0.231440;0.232088;0.233198;0.232074;0.233039;0.233527;0.233770;0.234229;0.233778;0.235000;0.234456;0.235285;0.235276;0.235517;0.235233;0.236657;0.236553;0.236766;0.237124;0.236784;0.237343;0.237314;0.237722;0.238215;0.237859;0.237900;0.238606;0.239058;0.238237;0.238581;0.238272;0.239280;0.239581;0.239015;0.239398;0.239647;0.240012;0.240181;0.239176;0.239707;0.240808;0.239096;0.240277;0.240094;0.240343;0.239950;0.241080;0.240518;0.240932
344.000000;0.223062;0.223698;0.223910;0.224934;0.225237;0.225116;0.225937;0.226599;0.226308;0.227052;0.227920;0.227773;0.227676;0.228745;0.228826;0.229491;0.229378;0.229881;0.230596;0.230267;0.230168;0.230969;0.232229;0.232455;0.231250;0.231876;0.231976;0.233727;0.233738;0.233098;0.234045;0.234612;0.235320;0.234747;0.235126;0.234820;0.235365;0.235383;0.235130;0.236114;0.236129;0.235948;0.236004;0.236939;0.237148;0.237058;0.237030;0.236471;0.238097;0.237314;0.237003;0.237685;0.237968;0.238249;0.238295;0.237816;0.238419;0.238078;0.238693;0.238959;0.238855
344.500000;0.217959;0.220022;0.219320;0.220418;0.220557;0.220898;0.221650;0.222119;0.222174;0.222602;0.223994;0.224334;0.223905;0.224913;0.225135;0.225758;0.225703;0.225761;0.226737;0.226692;0.226722;0.227289;0.228931;0.228814;0.228069;0.228925;0.229625;0.229997;0.230524;0.230032;0.230443;0.231435;0.232120;0.231359;0.232462;0.231589;0.232220;0.232347;0.232016;0.232386;0.233289;0.233370;0.233775;0.233981;0.234245;0.234293;0.234382;0.233692;0.235748;0.234440;0.234475;0.235558;0.235327;0.236185;0.235887;0.236002;0.236204;0.236124;0.236254;0.236670;0.236461
345.000000;0.213652;0.215994;0.215512;0.215809;0.216082;0.217213;0.217098;0.217251;0.218315;0.218628;0.219984;0.220644;0.220426;0.221080;0.222135;0.221333;0.222021;0.221909;0.222805;0.223622;0.223618;0.224139;0.224996;0.225029;0.225526;0.226156;0.227490;0.226111;0.227268;0.227575;0.226984;0.227658;0.228316;0.227657;0.229491;0.228588;0.229045;0.229323;0.229505;0.229122;0.230226;0.231015;0.231271;0.230628;0.231273;0.231175;0.231866;0.231567;0.232987;0.232096;0.231697;0.233161;0.233144;0.232726;0.233170;0.234332;0.233776;0.233873;0.233917;0.233883;0.234144
345.500000;0.210539;0.212014;0.212346;0.212591;0.212740;0.213665;0.213542;0.213357;0.215133;0.216055;0.216577;0.216359;0.217409;0.218207;0.218816;0.218189;0.218378;0.219196;0.219675;0.220510;0.220836;0.220917;0.221985;0.222471;0.222420;0.222284;0.224305;0.223399;0.224627;0.225084;0.224701;0.225049;0.225714;0.224995;0.226157;0.225562;0.226946;0.227338;0.227270;0.227942;0.228037;0.228828;0.228418;0.227678;0.228771;0.229010;0.230014;0.229874;0.230112;0.230386;0.229218;0.230690;0.231149;0.229672;0.230678;0.232116;0.231564;0.231419;0.231685;0.231573;0.232516
346.000000;0.207465;0.207739;0.208770;0.209600;0.209668;0.209738;0.210199;0.210532;0.212154;0.213746;0.213542;0.213009;0.214174;0.215317;0.215408;0.215789;0.215489;0.216119;0.217011;0.217616;0.218286;0.218069;0.219438;0.220165;0.219791;0.218843;0.221089;0.221250;0.222033;0.222410;0.222877;0.223239;0.223366;0.223329;0.223068;0.223207;0.224794;0.225389;0.225298;0.226826;0.225863;0.226593;0.225889;0.225525;0.226767;0.227130;0.227906;0.227651;0.227521;0.228431;0.227460;0.228251;0.228849;0.228163;0.228866;0.229689;0.229410;0.229106;0.229445;0.229658;0.230854
346.500000;0.203473;0.203352;0.204447;0.205747;0.206212;0.205696;0.206580;0.208054;0.208817;0.210418;0.210363;0.211077;0.210593;0.211764;0.212334;0.213031;0.213438;0.212217;0.214329;0.215077;0.215700;0.215741;0.216670;0.217009;0.218006;0.217042;0.218722;0.218861;0.219064;0.219652;0.220502;0.221088;0.220381;0.221653;0.220696;0.221725;0.221697;0.222609;0.223264;0.223851;0.223114;0.224125;0.223966;0.224081;0.224862;0.224753;0.224972;0.224628;0.225567;0.225645;0.226133;0.226022;0.226238;0.227579;0.227504;0.227501;0.227195;0.227178;0.227163;0.227720;0.228354
347.000000;0.198402;0.198912;0.199858;0.201118;0.202347;0.201832;0.202922;0.203935;0.204324;0.205670;0.205903;0.207050;0.206993;0.207933;0.208483;0.208969;0.209953;0.209248;0.210917;0.211481;0.211953;0.212110;0.213212;0.212830;0.214203;0.214379;0.215302;0.215820;0.215630;0.216273;0.216981;0.217327;0.217116;0.218069;0.217735;0.219095;0.218172;0.219324;0.219786;0.219937;0.220299;0.220853;0.220991;0.221942;0.221799;0.221753;0.221705;0.221618;0.223427;0.222261;0.223391;0.223498;0.223570;0.224464;0.224777;0.224741;0.224577;0.224734;0.224366;0.224951;0.224797
347.500000;0.193903;0.195015;0.195907;0.196933;0.198563;0.198372;0.199566;0.199473;0.200167;0.201195;0.201591;0.202436;0.203723;0.204396;0.204503;0.204898;0.206000;0.206826;0.207376;0.207682;0.208133;0.208214;0.209810;0.209004;0.209851;0.211054;0.211663;0.212703;0.212578;0.213097;0.213575;0.213551;0.214253;0.214156;0.214663;0.215708;0.215090;0.216465;0.216043;0.216613;0.217833;0.217772;0.217791;0.219384;0.218580;0.218852;0.218936;0.219190;0.220952;0.219364;0.220105;0.220961;0.221181;0.220508;0.221464;0.222021;0.221960;0.222181;0.221796;0.222116;0.221818
348.000000;0.190874;0.191561;0.192561;0.193601;0.194647;0.194834;0.196108;0.196139;0.197423;0.198022;0.198625;0.199650;0.200397;0.200872;0.200981;0.201805;0.202974;0.203244;0.204014;0.204589;0.205199;0.205327;0.206789;0.206305;0.207095;0.207983;0.208993;0.209677;0.210206;0.210625;0.211144;0.211220;0.211735;0.211700;0.212075;0.212397;0.212494;0.214214;0.213252;0.214258;0.215352;0.215576;0.215452;0.216887;0.216222;0.216289;0.216758;0.217050;0.217974;0.217392;0.217477;0.218476;0.218839;0.218386;0.218669;0.219869;0.219439;0.219953;0.219986;0.219869;0.220562
348.500000;0.187596;0.187643;0.188819;0.190107;0.190235;0.191013;0.192085;0.192788;0.194023;0.194618;0.195344;0.196466;0.196696;0.196855;0.197654;0.198536;0.199754;0.199095;0.200377;0.201369;0.202048;0.202322;0.203289;0.203691;0.204339;0.204609;0.206095;0.206183;0.207191;0.207493;0.208183;0.208438;0.208795;0.209280;0.209048;0.209154;0.209664;0.211323;0.210570;0.211601;0.212063;0.212844;0.212747;0.213846;0.213496;0.213578;0.214366;0.214370;0.214612;0.215157;0.214835;0.215449;0.215999;0.216328;0.215931;0.217143;0.216551;0.217592;0.217943;0.217483;0.218816
349.000000;0.183247;0.183481;0.184624;0.186173;0.186042;0.187486;0.188072;0.188968;0.189166;0.190391;0.191039;0.191686;0.193077;0.192975;0.194723;0.194731;0.195956;0.195904;0.196840;0.197881;0.198346;0.198713;0.199417;0.200597;0.200646;0.201101;0.202483;0.202449;0.203168;0.203358;0.204081;0.204232;0.205474;0.205910;0.205464;0.206420;0.206628;0.207492;0.207586;0.208180;0.208272;0.209068;0.209203;0.210362;0.209930;0.210768;0.211539;0.211134;0.211576;0.212057;0.211949;0.212119;0.212870;0.212966;0.213163;0.213515;0.213500;0.215006;0.215138;0.214721;0.215194
349.500000;0.179130;0.180125;0.180587;0.182035;0.182549;0.183876;0.184637;0.185473;0.185684;0.186758;0.187423;0.188249;0.189386;0.190119;0.191481;0.191358;0.192694;0.192917;0.193822;0.194705;0.195089;0.195330;0.196311;0.197139;0.197599;0.198203;0.199325;0.198961;0.199756;0.200084;0.200577;0.200915;0.202524;0.202439;0.202478;0.203781;0.203937;0.204305;0.204477;0.205157;0.205502;0.206100;0.206329;0.207270;0.206969;0.207888;0.208648;0.208247;0.208512;0.208894;0.209138;0.209431;0.210047;0.209938;0.210283;0.210464;0.210701;0.212074;0.212175;0.211987;0.212326
350.000000;0.175894;0.177481;0.177178;0.178231;0.179491;0.180202;0.181743;0.182648;0.183734;0.183951;0.184883;0.186334;0.185961;0.187971;0.187969;0.188707;0.189949;0.189810;0.191196;0.191815;0.192431;0.192362;0.193994;0.193832;0.195521;0.195846;0.196815;0.196094;0.197272;0.197945;0.198142;0.198977;0.199918;0.199374;0.200485;0.200945;0.201674;0.201978;0.201726;0.202642;0.203628;0.204085;0.204317;0.204643;0.204821;0.205167;0.205940;0.205831;0.205542;0.206331;0.206542;0.207327;0.207527;0.207691;0.207505;0.208373;0.208265;0.208999;0.209583;0.209479;0.210645
350.500000;0.173276;0.174532;0.174641;0.175453;0.176262;0.177098;0.178950;0.180267;0.180824;0.181014;0.182373;0.183344;0.183626;0.185351;0.185075;0.186333;0.186715;0.187143;0.188505;0.188734;0.189722;0.189415;0.191483;0.191388;0.193295;0.193305;0.194144;0.194057;0.194700;0.195580;0.195824;0.196860;0.197025;0.196686;0.198957;0.198035;0.199477;0.199396;0.199892;0.199772;0.201122;0.201469;0.202019;0.201906;0.202438;0.203015;0.203482;0.203313;0.203380;0.204550;0.204145;0.204927;0.204892;0.205241;0.205335;0.206416;0.206066;0.206344;0.207551;0.207151;0.208141
351.000000;0.170361;0.171158;0.171976;0.172806;0.173150;0.174301;0.175730;0.177396;0.177219;0.177780;0.179512;0.179764;0.181169;0.182129;0.182194;0.183641;0.183375;0.184604;0.185400;0.185610;0.186845;0.186794;0.188395;0.188973;0.190240;0.190273;0.191035;0.191668;0.191851;0.192520;0.193076;0.193995;0.194092;0.194168;0.196524;0.194991;0.196592;0.196701;0.197637;0.197076;0.198228;0.198308;0.199254;0.198986;0.199755;0.200772;0.200758;0.200737;0.201208;0.202182;0.201744;0.202240;0.202374;0.202434;0.203252;0.203983;0.203643;0.204108;0.205034;0.204593;0.204938
351.500000;0.166637;0.167619;0.168388;0.169375;0.170447;0.171361;0.171992;0.173499;0.174029;0.174510;0.176306;0.176759;0.177548;0.178680;0.178738;0.180397;0.180537;0.181764;0.181927;0.182737;0.183942;0.184679;0.184898;0.185754;0.186399;0.186927;0.187690;0.188131;0.188952;0.189046;0.189909;0.190623;0.191449;0.191631;0.192544;0.191894;0.192848;0.194264;0.193947;0.194996;0.195556;0.195319;0.196239;0.196113;0.197064;0.197771;0.197490;0.198194;0.198206;0.198385;0.199194;0.199555;0.200137;0.199549;0.200576;0.200983;0.200739;0.201911;0.201459;0.201650;0.201908
352.000000;0.163212;0.164008;0.164902;0.165918;0.167359;0.168294;0.168748;0.169745;0.171200;0.171509;0.172864;0.173543;0.174375;0.175364;0.175771;0.177342;0.177691;0.178859;0.178893;0.179979;0.181100;0.182036;0.181742;0.182582;0.183001;0.184092;0.184801;0.185116;0.186219;0.186176;0.187150;0.187741;0.188559;0.189038;0.189063;0.189316;0.189865;0.191492;0.190712;0.192076;0.192508;0.192917;0.192981;0.193608;0.194327;0.194484;0.194565;0.195100;0.195233;0.195308;0.196632;0.196749;0.197340;0.196867;0.197346;0.198262;0.197935;0.198994;0.198755;0.199144;0.199216
352.500000;0.160348;0.160667;0.161946;0.162989;0.163931;0.165249;0.166129;0.166836;0.168438;0.168879;0.169668;0.170160;0.172014;0.172570;0.173547;0.174646;0.174799;0.176043;0.176314;0.177252;0.178152;0.178719;0.179155;0.179853;0.180408;0.181682;0.182368;0.182966;0.183736;0.183947;0.184834;0.185431;0.185501;0.186363;0.186630;0.187182;0.187781;0.188304;0.188441;0.188466;0.189297;0.190773;0.189861;0.191336;0.191642;0.191444;0.192116;0.191715;0.192603;0.193402;0.194103;0.193918;0.193976;0.194456;0.194090;0.195850;0.195398;0.195722;0.197074;0.197005;0.196696
353.000000;0.157206;0.158131;0.159009;0.160536;0.161201;0.162408;0.163247;0.164578;0.165473;0.166458;0.167418;0.167753;0.169132;0.170589;0.171181;0.171742;0.172440;0.173264;0.173361;0.174626;0.174765;0.175677;0.176702;0.177185;0.177882;0.178666;0.179642;0.180288;0.181403;0.181317;0.182099;0.182747;0.183052;0.183565;0.183849;0.184690;0.184989;0.185334;0.185759;0.186155;0.187045;0.187943;0.187556;0.188712;0.189260;0.188980;0.189351;0.189203;0.189800;0.190913;0.191489;0.191422;0.191060;0.192149;0.191579;0.192855;0.192737;0.193529;0.194429;0.194172;0.194003
353.500000;0.153993;0.155704;0.155951;0.157718;0.158829;0.159482;0.160390;0.161878;0.162480;0.163611;0.165054;0.165580;0.165727;0.168183;0.168174;0.168572;0.169953;0.170337;0.170441;0.172003;0.171348;0.172681;0.173864;0.174438;0.175058;0.175369;0.176599;0.177198;0.178484;0.178223;0.179116;0.179661;0.180462;0.180450;0.180793;0.181613;0.181613;0.182746;0.182673;0.184326;0.184778;0.184636;0.185136;0.185697;0.186680;0.186709;0.186401;0.187214;0.186979;0.187899;0.188446;0.188932;0.188670;0.189578;0.189036;0.189652;0.189903;0.191518;0.191254;0.191002;0.190947
354.000000;0.151234;0.152598;0.152963;0.153961;0.156078;0.156270;0.158091;0.157996;0.159743;0.159993;0.161440;0.162528;0.162482;0.164302;0.164604;0.165377;0.166551;0.167165;0.168198;0.169253;0.168512;0.169398;0.170453;0.171650;0.171976;0.172563;0.173607;0.174398;0.174603;0.175151;0.176382;0.176627;0.176951;0.177068;0.178125;0.178265;0.178548;0.180361;0.179813;0.181393;0.181267;0.181541;0.181629;0.182603;0.183495;0.184075;0.183716;0.184831;0.184425;0.185128;0.184927;0.185984;0.186382;0.186540;0.185648;0.186957;0.187093;0.188335;0.188731;0.188226;0.187751
354.500000;0.148640;0.149705;0.150549;0.150730;0.153200;0.153536;0.155620;0.154679;0.157094;0.156900;0.158075;0.159403;0.159913;0.160946;0.161633;0.162404;0.163090;0.164076;0.165852;0.166369;0.166231;0.167104;0.167381;0.168925;0.169194;0.170122;0.170987;0.171803;0.171513;0.172594;0.173621;0.173990;0.174139;0.174430;0.175789;0.175650;0.176136;0.177644;0.177331;0.177993;0.177943;0.178918;0.178521;0.179882;0.180775;0.181063;0.181128;0.181825;0.181635;0.182446;0.182143;0.182774;0.183706;0.183628;0.182970;0.184409;0.184640;0.185024;0.186246;0.185326;0.185611
355.000000;0.145906;0.147303;0.148514;0.148525;0.150397;0.151429;0.152614;0.152573;0.154398;0.154778;0.155671;0.156648;0.157847;0.158874;0.159507;0.159748;0.160307;0.161302;0.162978;0.163433;0.164143;0.165695;0.165122;0.166252;0.166811;0.167637;0.168604;0.169203;0.169546;0.170300;0.170750;0.171599;0.172341;0.172481;0.173401;0.173684;0.174019;0.174574;0.174877;0.174979;0.175473;0.176533;0.176386;0.177586;0.178625;0.177950;0.178487;0.178530;0.178597;0.179651;0.180200;0.179673;0.180571;0.181034;0.181302;0.181719;0.182378;0.182190;0.183308;0.182197;0.184167
355.500000;0.142972;0.144440;0.145739;0.146056;0.147525;0.149048;0.149538;0.150240;0.151660;0.152515;0.153195;0.153714;0.155300;0.156414;0.157026;0.157273;0.158235;0.158794;0.160009;0.160588;0.161640;0.162961;0.163211;0.163465;0.164183;0.164636;0.165787;0.166452;0.166725;0.167148;0.168110;0.168727;0.169613;0.169610;0.170411;0.170778;0.171157;0.171848;0.171677;0.172737;0.172819;0.173674;0.173955;0.175199;0.175574;0.175174;0.175828;0.175749;0.176080;0.176733;0.177497;0.177018;0.177486;0.178238;0.178734;0.178985;0.179511;0.179233;0.180131;0.179560;0.180963
